Options: Namespace(adapt_features=True, batch_normalisation='basic', batch_size=4, blur_heuristic=True, checkpoint_dir='./checkpoint/blur_heuristic', classifier='versa', clip_length=8, context_shot=5, context_video_type='clean', data_path='../dataset/orbit_benchmark_224', epochs=5, feature_adaptation_method='generate', feature_extractor='efficientnetb0', frame_size=224, from_checkpoint=False, gpu=0, learn_extractor=False, learning_rate=0.0001, log_dir='./logs/blur_heuristic', mode='train_test', model_path=None, no_preload_clips=False, num_lite_samples=4, preload_clips=True, pretrained_extractor_path='features/pretrained/efficientnetb0_imagenet_224.pth', print_by_step=True, subsample_factor=1, target_shot=2, target_video_type='clutter', tasks_per_batch=16, test_context_num_clips=8, test_context_shot_method='max', test_set='test', test_target_num_clips='max', test_target_shot_method='max', test_tasks_per_user=5, test_way_method='max', train_context_num_clips=4, train_context_shot_method='random', train_object_cap=15, train_target_num_clips=4, train_target_shot_method='random', train_task_type='user_centric', train_tasks_per_user=50, train_way_method='random', use_two_gpus=False, validation_on_epoch=5, with_lite=True, with_train_shot_caps=False)

Checkpoint Directory: ./checkpoint/blur_heuristic/2021-11-08-04-11-54

epoch [1/5][1/2200], train loss: 27.4966736, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][854/2200], train loss: 0.0014311, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][855/2200], train loss: 3.3407605, frame_acc: 75.00, time/task: 0m06s
epoch [3/5][856/2200], train loss: 0.0058941, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][857/2200], train loss: 0.0461057, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][858/2200], train loss: 3.9228251, frame_acc: 50.00, time/task: 0m02s
epoch [3/5][859/2200], train loss: 0.0007150, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][860/2200], train loss: 0.5525416, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][861/2200], train loss: 0.0225361, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][862/2200], train loss: 0.6804704, frame_acc: 0.00, time/task: 0m01s
epoch [3/5][863/2200], train loss: 0.0380863, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][864/2200], train loss: 0.7823727, frame_acc: 75.00, time/task: 0m03s
epoch [3/5][865/2200], train loss: 0.0008912, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][866/2200], train loss: 0.3183205, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][867/2200], train loss: 0.0988814, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][868/2200], train loss: 0.0098472, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][869/2200], train loss: 0.0077661, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][870/2200], train loss: 0.0835853, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][871/2200], train loss: 1.1790856, frame_acc: 75.00, time/task: 0m03s
epoch [3/5][872/2200], train loss: 1.2571757, frame_acc: 75.00, time/task: 0m07s
epoch [3/5][873/2200], train loss: 0.0007274, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][874/2200], train loss: 0.0026225, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][875/2200], train loss: 0.5668271, frame_acc: 75.00, time/task: 0m04s
epoch [3/5][876/2200], train loss: 0.0014323, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][877/2200], train loss: 0.3413669, frame_acc: 75.00, time/task: 0m02s
epoch [3/5][878/2200], train loss: 0.0007162, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][879/2200], train loss: 0.5223159, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][880/2200], train loss: 0.0731804, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][881/2200], train loss: 1.6466275, frame_acc: 100.00, time/task: 0m11s
epoch [3/5][882/2200], train loss: 0.2895428, frame_acc: 100.00, time/task: 0m11s
epoch [3/5][883/2200], train loss: 0.0059396, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][884/2200], train loss: 1.0771350, frame_acc: 75.00, time/task: 0m05s
epoch [3/5][885/2200], train loss: 0.0017929, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][886/2200], train loss: 0.0010757, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][887/2200], train loss: 0.0018234, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][888/2200], train loss: 5.8370543, frame_acc: 75.00, time/task: 0m04s
epoch [3/5][889/2200], train loss: 0.0010181, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][890/2200], train loss: 2.0125132, frame_acc: 100.00, time/task: 0m11s
epoch [3/5][891/2200], train loss: 0.0011646, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][892/2200], train loss: 0.0615336, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][893/2200], train loss: 0.1339802, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][894/2200], train loss: 0.6551766, frame_acc: 75.00, time/task: 0m07s
epoch [3/5][895/2200], train loss: 1.2692822, frame_acc: 100.00, time/task: 0m10s
epoch [3/5][896/2200], train loss: 0.0974130, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][897/2200], train loss: 0.0044152, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][898/2200], train loss: 13.7770338, frame_acc: 100.00, time/task: 0m39s
epoch [3/5][899/2200], train loss: 6.1041074, frame_acc: 100.00, time/task: 0m10s
epoch [3/5][900/2200], train loss: 0.0481626, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][901/2200], train loss: 0.1476964, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][902/2200], train loss: 0.0015228, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][903/2200], train loss: 0.0045849, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][904/2200], train loss: 0.6060035, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][905/2200], train loss: 0.0042901, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][906/2200], train loss: 0.0089030, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][907/2200], train loss: 2.2227972, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][908/2200], train loss: 0.0010772, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][909/2200], train loss: 0.0014363, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][910/2200], train loss: 0.0010772, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][911/2200], train loss: 0.0051256, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][912/2200], train loss: 10.1589489, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][913/2200], train loss: 0.0249814, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][914/2200], train loss: 1.8153070, frame_acc: 100.00, time/task: 0m15s
epoch [3/5][915/2200], train loss: 0.0010807, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][916/2200], train loss: 0.0021911, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][917/2200], train loss: 0.0014417, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][918/2200], train loss: 0.1514151, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][919/2200], train loss: 0.0047178, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][920/2200], train loss: 0.0144742, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][921/2200], train loss: 0.0012365, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][922/2200], train loss: 0.6059943, frame_acc: 75.00, time/task: 0m08s
epoch [3/5][923/2200], train loss: 0.0773836, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][924/2200], train loss: 1.5234268, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][925/2200], train loss: 0.0010807, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][926/2200], train loss: 1.2588941, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][927/2200], train loss: 0.0010807, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][928/2200], train loss: 13.6634998, frame_acc: 75.00, time/task: 0m05s
epoch [3/5][929/2200], train loss: 2.2497206, frame_acc: 100.00, time/task: 0m13s
epoch [3/5][930/2200], train loss: 0.0024899, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][931/2200], train loss: 4.2073050, frame_acc: 75.00, time/task: 0m06s
epoch [3/5][932/2200], train loss: 0.0010980, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][933/2200], train loss: 0.0207627, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][934/2200], train loss: 0.1220594, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][935/2200], train loss: 0.4971941, frame_acc: 100.00, time/task: 0m12s
epoch [3/5][936/2200], train loss: 0.0344451, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][937/2200], train loss: 3.1244783, frame_acc: 25.00, time/task: 0m03s
epoch [3/5][938/2200], train loss: 0.0007229, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][939/2200], train loss: 0.0011631, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][940/2200], train loss: 7.2188597, frame_acc: 25.00, time/task: 0m03s
epoch [3/5][941/2200], train loss: 0.4587332, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][942/2200], train loss: 0.0044679, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][943/2200], train loss: 0.0011224, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][944/2200], train loss: 0.0033433, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][945/2200], train loss: 0.0269736, frame_acc: 100.00, time/task: 0m10s
epoch [3/5][946/2200], train loss: 0.1624894, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][947/2200], train loss: 0.0014529, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][948/2200], train loss: 0.0014501, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][949/2200], train loss: 0.5496075, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][950/2200], train loss: 0.0320240, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][951/2200], train loss: 0.0415601, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][952/2200], train loss: 0.0032230, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][953/2200], train loss: 0.4146038, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][954/2200], train loss: 0.0011758, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][955/2200], train loss: 0.1896197, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][956/2200], train loss: 1.2188194, frame_acc: 50.00, time/task: 0m02s
epoch [3/5][957/2200], train loss: 3.8319268, frame_acc: 75.00, time/task: 0m05s
epoch [3/5][958/2200], train loss: 0.4602228, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][959/2200], train loss: 0.0019786, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][960/2200], train loss: 0.0674315, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][961/2200], train loss: 0.0014540, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][962/2200], train loss: 0.0024390, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][963/2200], train loss: 0.0010909, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][964/2200], train loss: 0.4597376, frame_acc: 100.00, time/task: 0m11s
epoch [3/5][965/2200], train loss: 0.0067268, frame_acc: 100.00, time/task: 0m15s
epoch [3/5][966/2200], train loss: 0.0710834, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][967/2200], train loss: 0.1124596, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][968/2200], train loss: 0.0066044, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][969/2200], train loss: 2.8944936, frame_acc: 75.00, time/task: 0m02s
epoch [3/5][970/2200], train loss: 0.0896461, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][971/2200], train loss: 0.0007754, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][972/2200], train loss: 0.0175596, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][973/2200], train loss: 0.2300991, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][974/2200], train loss: 0.0659631, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][975/2200], train loss: 0.0952093, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][976/2200], train loss: 0.1347613, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][977/2200], train loss: 2.0132880, frame_acc: 75.00, time/task: 0m02s
epoch [3/5][978/2200], train loss: 19.8334408, frame_acc: 100.00, time/task: 0m10s
epoch [3/5][979/2200], train loss: 0.0282740, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][980/2200], train loss: 0.0021883, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][981/2200], train loss: 0.0035854, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][982/2200], train loss: 1.4467565, frame_acc: 50.00, time/task: 0m03s
epoch [3/5][983/2200], train loss: 0.0014576, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][984/2200], train loss: 0.1245609, frame_acc: 100.00, time/task: 0m13s
epoch [3/5][985/2200], train loss: 0.7210645, frame_acc: 100.00, time/task: 0m10s
epoch [3/5][986/2200], train loss: 0.4993813, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][987/2200], train loss: 0.0049204, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][988/2200], train loss: 1.9047725, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][989/2200], train loss: 0.0021115, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][990/2200], train loss: 0.0210536, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][991/2200], train loss: 0.1154368, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][992/2200], train loss: 0.0021198, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][993/2200], train loss: 0.0014945, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][994/2200], train loss: 0.0007309, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][995/2200], train loss: 42.3199005, frame_acc: 100.00, time/task: 0m30s
epoch [3/5][996/2200], train loss: 0.0011506, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][997/2200], train loss: 0.0282652, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][998/2200], train loss: 0.0170092, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][999/2200], train loss: 3.7471073, frame_acc: 75.00, time/task: 0m04s
epoch [3/5][1000/2200], train loss: 0.0039113, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1001/2200], train loss: 0.5395479, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1002/2200], train loss: 0.1581370, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1003/2200], train loss: 3.3472662, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][1004/2200], train loss: 2.4332383, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1005/2200], train loss: 0.0010977, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1006/2200], train loss: 0.0020348, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1007/2200], train loss: 0.0017601, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1008/2200], train loss: 0.3755163, frame_acc: 75.00, time/task: 0m01s
epoch [3/5][1009/2200], train loss: 0.4605574, frame_acc: 75.00, time/task: 0m04s
epoch [3/5][1010/2200], train loss: 1.2774279, frame_acc: 75.00, time/task: 0m12s
epoch [3/5][1011/2200], train loss: 0.0011014, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1012/2200], train loss: 0.0040385, frame_acc: 100.00, time/task: 0m13s
epoch [3/5][1013/2200], train loss: 0.2122151, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1014/2200], train loss: 0.0037752, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1015/2200], train loss: 1.4676266, frame_acc: 75.00, time/task: 0m05s
epoch [3/5][1016/2200], train loss: 0.5666365, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][1017/2200], train loss: 0.5844885, frame_acc: 100.00, time/task: 0m12s
epoch [3/5][1018/2200], train loss: 3.1011438, frame_acc: 75.00, time/task: 0m03s
epoch [3/5][1019/2200], train loss: 0.0014804, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1020/2200], train loss: 0.0014687, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1021/2200], train loss: 2.7150617, frame_acc: 75.00, time/task: 0m03s
epoch [3/5][1022/2200], train loss: 0.1087641, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1023/2200], train loss: 0.0018357, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1024/2200], train loss: 0.4749129, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1025/2200], train loss: 2.3183098, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][1026/2200], train loss: 0.1066746, frame_acc: 100.00, time/task: 0m11s
epoch [3/5][1027/2200], train loss: 0.1425782, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][1028/2200], train loss: 0.2990407, frame_acc: 75.00, time/task: 0m06s
epoch [3/5][1029/2200], train loss: 0.1257154, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][1030/2200], train loss: 0.0588150, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1031/2200], train loss: 0.2791444, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1032/2200], train loss: 0.0016263, frame_acc: 100.00, time/task: 0m00s
epoch [3/5][1033/2200], train loss: 0.2770419, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1034/2200], train loss: 0.0145740, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][1035/2200], train loss: 0.0309697, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1036/2200], train loss: 0.0007375, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1037/2200], train loss: 0.0023322, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1038/2200], train loss: 0.2149866, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][1039/2200], train loss: 0.0007375, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1040/2200], train loss: 0.1798506, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][1041/2200], train loss: 0.0007404, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1042/2200], train loss: 0.0141856, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1043/2200], train loss: 0.0128667, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1044/2200], train loss: 0.0011107, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1045/2200], train loss: 0.2295743, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1046/2200], train loss: 2.4580956, frame_acc: 75.00, time/task: 0m09s
epoch [3/5][1047/2200], train loss: 0.0677350, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][1048/2200], train loss: 0.0018884, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1049/2200], train loss: 0.0007408, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1050/2200], train loss: 0.0015421, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1051/2200], train loss: 3.3643899, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][1052/2200], train loss: 0.4554430, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][1053/2200], train loss: 0.0020462, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1054/2200], train loss: 0.0007404, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1055/2200], train loss: 0.0217118, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1056/2200], train loss: 0.0011105, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1057/2200], train loss: 0.4319599, frame_acc: 75.00, time/task: 0m01s
epoch [3/5][1058/2200], train loss: 1.8360393, frame_acc: 75.00, time/task: 0m05s
epoch [3/5][1059/2200], train loss: 1.6293529, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][1060/2200], train loss: 0.0336515, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1061/2200], train loss: 0.0011453, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1062/2200], train loss: 0.0738533, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1063/2200], train loss: 0.0417950, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1064/2200], train loss: 0.0025706, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1065/2200], train loss: 0.0155001, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1066/2200], train loss: 0.5920878, frame_acc: 100.00, time/task: 0m09s
epoch [3/5][1067/2200], train loss: 0.2265859, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1068/2200], train loss: 1.3456500, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][1069/2200], train loss: 0.4461557, frame_acc: 100.00, time/task: 0m10s
epoch [3/5][1070/2200], train loss: 0.2881567, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1071/2200], train loss: 2.6298811, frame_acc: 100.00, time/task: 0m11s
epoch [3/5][1072/2200], train loss: 0.0011148, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1073/2200], train loss: 0.0014943, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1074/2200], train loss: 0.0266896, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1075/2200], train loss: 0.0693582, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1076/2200], train loss: 0.0644910, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1077/2200], train loss: 0.0068883, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1078/2200], train loss: 0.0007458, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1079/2200], train loss: 0.2849182, frame_acc: 100.00, time/task: 0m09s
epoch [3/5][1080/2200], train loss: 0.0789757, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1081/2200], train loss: 0.0044677, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1082/2200], train loss: 0.2188670, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1083/2200], train loss: 0.0186346, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1084/2200], train loss: 0.0012510, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1085/2200], train loss: 0.0244587, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1086/2200], train loss: 0.0009413, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1087/2200], train loss: 0.0124287, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1088/2200], train loss: 0.0497694, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1089/2200], train loss: 0.4749683, frame_acc: 100.00, time/task: 0m05s
epoch [3/5][1090/2200], train loss: 0.0887377, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1091/2200], train loss: 0.0610634, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1092/2200], train loss: 0.6073138, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][1093/2200], train loss: 0.0014963, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1094/2200], train loss: 1.5078826, frame_acc: 75.00, time/task: 0m04s
epoch [3/5][1095/2200], train loss: 0.0008297, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1096/2200], train loss: 0.0025038, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1097/2200], train loss: 0.0295051, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][1098/2200], train loss: 0.0052866, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1099/2200], train loss: 4.4027863, frame_acc: 50.00, time/task: 0m05s
epoch [3/5][1100/2200], train loss: 0.0011892, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1101/2200], train loss: 3.4810994, frame_acc: 100.00, time/task: 0m10s
epoch [3/5][1102/2200], train loss: 0.0794392, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1103/2200], train loss: 0.0128619, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1104/2200], train loss: 3.2503774, frame_acc: 100.00, time/task: 0m10s
epoch [3/5][1105/2200], train loss: 0.0128541, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1106/2200], train loss: 2.2824776, frame_acc: 100.00, time/task: 0m11s
epoch [3/5][1107/2200], train loss: 3.4691010, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][1108/2200], train loss: 0.0078171, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1109/2200], train loss: 0.0009709, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1110/2200], train loss: 0.0007539, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1111/2200], train loss: 0.0501739, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1112/2200], train loss: 0.2993643, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1113/2200], train loss: 0.0133571, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1114/2200], train loss: 0.0021553, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1115/2200], train loss: 0.0248812, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1116/2200], train loss: 0.9090460, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][1117/2200], train loss: 0.0935360, frame_acc: 100.00, time/task: 0m09s
epoch [3/5][1118/2200], train loss: 0.2888311, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1119/2200], train loss: 0.0634706, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1120/2200], train loss: 10.4852610, frame_acc: 100.00, time/task: 0m07s
epoch [3/5][1121/2200], train loss: 0.7404346, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1122/2200], train loss: 1.0217922, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1123/2200], train loss: 0.4441476, frame_acc: 100.00, time/task: 0m09s
epoch [3/5][1124/2200], train loss: 0.0017954, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1125/2200], train loss: 0.4163027, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1126/2200], train loss: 0.0907790, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1127/2200], train loss: 0.0090298, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1128/2200], train loss: 1.4733531, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1129/2200], train loss: 1.7727625, frame_acc: 75.00, time/task: 0m04s
epoch [3/5][1130/2200], train loss: 0.0717921, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1131/2200], train loss: 0.0288892, frame_acc: 100.00, time/task: 0m08s
epoch [3/5][1132/2200], train loss: 0.0050486, frame_acc: 100.00, time/task: 0m03s
epoch [3/5][1133/2200], train loss: 0.0018911, frame_acc: 100.00, time/task: 0m04s
epoch [3/5][1134/2200], train loss: 0.0032264, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1135/2200], train loss: 5.7442317, frame_acc: 75.00, time/task: 0m05s
epoch [3/5][1136/2200], train loss: 0.0011340, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1137/2200], train loss: 0.4318177, frame_acc: 100.00, time/task: 0m06s
epoch [3/5][1138/2200], train loss: 0.8169000, frame_acc: 75.00, time/task: 0m03s
epoch [3/5][1139/2200], train loss: 0.0007545, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1140/2200], train loss: 0.0007546, frame_acc: 100.00, time/task: 0m01s
epoch [3/5][1141/2200], train loss: 5.8194942, frame_acc: 75.00, time/task: 0m06s
epoch [3/5][1142/2200], train loss: 5.7949128, frame_acc: 100.00, time/task: 0m10s
epoch [3/5][1143/2200], train loss: 0.0019266, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1144/2200], train loss: 0.0176089, frame_acc: 100.00, time/task: 0m02s
epoch [3/5][1145/2200], train loss: 4.2950892, frame_acc: 75.00, time/task: 0m06s
epoch [3/5][1146/2200], train loss: 1.7074506, frame_acc: 75.00, time/task: 0m02s
epoch [3/5][1147/2200], train loss: 3.4701347, frame_acc: 50.00, time/task: 0m04s
